long,lat,suitability,species
53.25,-27.75,0,silky shark
53.75,-27.75,0,silky shark
37.75,-28.25,0,silky shark
38.25,-28.25,0,silky shark
38.75,-28.25,0,silky shark
39.25,-28.25,0,silky shark
39.75,-28.25,0,silky shark
40.25,-28.25,0,silky shark
40.75,-28.25,0,silky shark
41.25,-28.25,0,silky shark
41.75,-28.25,0,silky shark
42.25,-28.25,0,silky shark
42.75,-28.25,0,silky shark
50.25,-28.25,0,silky shark
50.75,-28.25,0,silky shark
51.25,-28.25,0,silky shark
51.75,-28.25,0,silky shark
52.25,-28.25,0,silky shark
52.75,-28.25,0,silky shark
53.25,-28.25,0,silky shark
53.75,-28.25,0,silky shark
37.75,-28.75,0,silky shark
38.25,-28.75,0,silky shark
38.75,-28.75,0,silky shark
39.25,-28.75,0,silky shark
39.75,-28.75,0,silky shark
40.25,-28.75,0,silky shark
40.75,-28.75,0,silky shark
41.25,-28.75,0,silky shark
41.75,-28.75,0,silky shark
42.25,-28.75,0,silky shark
42.75,-28.75,0,silky shark
50.25,-28.75,0,silky shark
50.75,-28.75,0,silky shark
51.25,-28.75,0,silky shark
51.75,-28.75,0,silky shark
52.25,-28.75,0,silky shark
52.75,-28.75,0,silky shark
53.25,-28.75,0,silky shark
53.75,-28.75,0,silky shark
37.25,-29.25,0,silky shark
37.75,-29.25,0,silky shark
38.25,-29.25,0,silky shark
38.75,-29.25,0,silky shark
39.25,-29.25,0,silky shark
39.75,-29.25,0,silky shark
40.25,-29.25,0,silky shark
40.75,-29.25,0,silky shark
41.25,-29.25,0,silky shark
41.75,-29.25,0,silky shark
42.25,-29.25,0,silky shark
50.25,-29.25,0,silky shark
50.75,-29.25,0,silky shark
51.25,-29.25,0,silky shark
51.75,-29.25,0,silky shark
52.25,-29.25,0,silky shark
53.25,-29.25,0,silky shark
53.75,-29.25,0,silky shark
37.75,-29.75,0,silky shark
38.25,-29.75,0,silky shark
38.75,-29.75,0,silky shark
39.25,-29.75,0,silky shark
39.75,-29.75,0,silky shark
40.25,-29.75,0,silky shark
40.75,-29.75,0,silky shark
41.25,-29.75,0,silky shark
41.75,-29.75,0,silky shark
42.25,-29.75,0,silky shark
49.25,-29.75,0,silky shark
50.25,-29.75,0,silky shark
51.75,-29.75,0,silky shark
52.25,-29.75,0,silky shark
52.75,-29.75,0,silky shark
53.25,-29.75,0,silky shark
39.25,-7.25,1,scalloped hammerhead
39.75,-7.25,1,scalloped hammerhead
40.25,-7.25,1,scalloped hammerhead
40.75,-7.25,1,scalloped hammerhead
41.25,-7.25,1,scalloped hammerhead
41.75,-7.25,1,scalloped hammerhead
42.25,-7.25,1,scalloped hammerhead
42.75,-7.25,1,scalloped hammerhead
43.25,-7.25,1,scalloped hammerhead
43.75,-7.25,1,scalloped hammerhead
44.25,-7.25,1,scalloped hammerhead
44.75,-7.25,1,scalloped hammerhead
45.25,-7.25,1,scalloped hammerhead
45.75,-7.25,1,scalloped hammerhead
46.25,-7.25,1,scalloped hammerhead
46.75,-7.25,1,scalloped hammerhead
47.25,-7.25,1,scalloped hammerhead
47.75,-7.25,1,scalloped hammerhead
48.25,-7.25,1,scalloped hammerhead
48.75,-7.25,1,scalloped hammerhead
49.25,-7.25,1,scalloped hammerhead
49.75,-7.25,1,scalloped hammerhead
50.25,-7.25,1,scalloped hammerhead
50.75,-7.25,1,scalloped hammerhead
51.25,-7.25,1,scalloped hammerhead
51.75,-7.25,1,scalloped hammerhead
52.25,-7.25,1,scalloped hammerhead
52.75,-7.25,1,scalloped hammerhead
53.25,-7.25,1,scalloped hammerhead
53.75,-7.25,1,scalloped hammerhead
39.25,-7.75,1,scalloped hammerhead
39.75,-7.75,1,scalloped hammerhead
40.25,-7.75,1,scalloped hammerhead
40.75,-7.75,1,scalloped hammerhead
41.25,-7.75,1,scalloped hammerhead
41.75,-7.75,1,scalloped hammerhead
42.25,-7.75,1,scalloped hammerhead
42.75,-7.75,1,scalloped hammerhead
43.25,-7.75,1,scalloped hammerhead
43.75,-7.75,1,scalloped hammerhead
44.25,-7.75,1,scalloped hammerhead
44.75,-7.75,1,scalloped hammerhead
45.25,-7.75,1,scalloped hammerhead
45.75,-7.75,1,scalloped hammerhead
46.25,-7.75,1,scalloped hammerhead
46.75,-7.75,1,scalloped hammerhead
47.25,-7.75,1,scalloped hammerhead
47.75,-7.75,1,scalloped hammerhead
48.25,-7.75,1,scalloped hammerhead
48.75,-7.75,1,scalloped hammerhead
49.25,-7.75,1,scalloped hammerhead
49.75,-7.75,1,scalloped hammerhead
50.25,-7.75,1,scalloped hammerhead
50.75,-7.75,1,scalloped hammerhead
51.25,-7.75,1,scalloped hammerhead
51.75,-7.75,1,scalloped hammerhead
52.25,-7.75,1,scalloped hammerhead
52.75,-7.75,1,scalloped hammerhead
53.25,-7.75,1,scalloped hammerhead
53.75,-7.75,1,scalloped hammerhead
39.25,-8.25,1,scalloped hammerhead
39.75,-8.25,1,scalloped hammerhead
40.25,-8.25,1,scalloped hammerhead
40.75,-8.25,1,scalloped hammerhead
41.25,-8.25,1,scalloped hammerhead
41.75,-8.25,1,scalloped hammerhead
42.25,-8.25,1,scalloped hammerhead
42.75,-8.25,1,scalloped hammerhead
43.25,-8.25,1,scalloped hammerhead
43.75,-8.25,1,scalloped hammerhead
44.25,-8.25,1,scalloped hammerhead
44.75,-8.25,1,scalloped hammerhead
45.25,-8.25,1,scalloped hammerhead
45.75,-8.25,1,scalloped hammerhead
46.25,-8.25,1,scalloped hammerhead
46.75,-8.25,1,scalloped hammerhead
47.25,-8.25,1,scalloped hammerhead
47.75,-8.25,1,scalloped hammerhead
48.25,-8.25,1,scalloped hammerhead
48.75,-8.25,1,scalloped hammerhead
49.25,-8.25,1,scalloped hammerhead
49.75,-8.25,1,scalloped hammerhead
50.25,-8.25,1,scalloped hammerhead
50.75,-8.25,1,scalloped hammerhead
51.25,-8.25,1,scalloped hammerhead
51.75,-8.25,1,scalloped hammerhead
52.25,-8.25,1,scalloped hammerhead
52.75,-8.25,1,scalloped hammerhead
53.25,-8.25,1,scalloped hammerhead
53.75,-8.25,1,scalloped hammerhead
39.25,-8.75,1,scalloped hammerhead
39.75,-8.75,1,scalloped hammerhead
40.25,-8.75,1,scalloped hammerhead
40.75,-8.75,1,scalloped hammerhead
41.25,-8.75,1,scalloped hammerhead
41.75,-8.75,1,scalloped hammerhead
42.25,-8.75,1,scalloped hammerhead
42.75,-8.75,1,scalloped hammerhead
43.25,-8.75,1,scalloped hammerhead
43.75,-8.75,1,scalloped hammerhead
44.25,-8.75,1,scalloped hammerhead
44.75,-8.75,1,scalloped hammerhead
45.25,-8.75,1,scalloped hammerhead
45.75,-8.75,1,scalloped hammerhead
46.25,-8.75,1,scalloped hammerhead
46.75,-8.75,1,scalloped hammerhead
47.25,-8.75,1,scalloped hammerhead
47.75,-8.75,1,scalloped hammerhead
48.25,-8.75,1,scalloped hammerhead
48.75,-8.75,1,scalloped hammerhead
49.25,-8.75,1,scalloped hammerhead
49.75,-8.75,1,scalloped hammerhead
50.25,-8.75,1,scalloped hammerhead
50.75,-8.75,1,scalloped hammerhead
51.25,-8.75,1,scalloped hammerhead
51.75,-8.75,1,scalloped hammerhead
52.25,-8.75,1,scalloped hammerhead
52.75,-8.75,1,scalloped hammerhead
53.25,-8.75,1,scalloped hammerhead
53.75,-8.75,1,scalloped hammerhead
39.75,-9.25,1,scalloped hammerhead
40.25,-9.25,1,scalloped hammerhead
40.75,-9.25,1,scalloped hammerhead
41.25,-9.25,1,scalloped hammerhead
41.75,-9.25,1,scalloped hammerhead
42.25,-9.25,1,scalloped hammerhead
42.75,-9.25,1,scalloped hammerhead
43.25,-9.25,1,scalloped hammerhead
43.75,-9.25,1,scalloped hammerhead
44.25,-9.25,1,scalloped hammerhead
44.75,-9.25,1,scalloped hammerhead
45.25,-9.25,1,scalloped hammerhead
45.75,-9.25,1,scalloped hammerhead
46.25,-9.25,1,scalloped hammerhead
46.75,-9.25,1,scalloped hammerhead
47.25,-9.25,1,scalloped hammerhead
47.75,-9.25,1,scalloped hammerhead
48.25,-9.25,1,scalloped hammerhead
48.75,-9.25,1,scalloped hammerhead
49.25,-9.25,1,scalloped hammerhead
49.75,-9.25,1,scalloped hammerhead
50.25,-9.25,1,scalloped hammerhead
50.75,-9.25,1,scalloped hammerhead
51.25,-9.25,1,scalloped hammerhead
51.75,-9.25,1,scalloped hammerhead
52.25,-9.25,1,scalloped hammerhead
52.75,-9.25,1,scalloped hammerhead
53.25,-9.25,1,scalloped hammerhead
53.75,-9.25,1,scalloped hammerhead
39.75,-9.75,1,scalloped hammerhead
40.25,-9.75,1,scalloped hammerhead
40.75,-9.75,1,scalloped hammerhead
41.25,-9.75,1,scalloped hammerhead
41.75,-9.75,1,scalloped hammerhead
42.25,-9.75,1,scalloped hammerhead
42.75,-9.75,1,scalloped hammerhead
43.25,-9.75,1,scalloped hammerhead
43.75,-9.75,1,scalloped hammerhead
44.25,-9.75,1,scalloped hammerhead
44.75,-9.75,1,scalloped hammerhead
45.25,-9.75,1,scalloped hammerhead
45.75,-9.75,1,scalloped hammerhead
46.25,-9.75,1,scalloped hammerhead
46.75,-9.75,1,scalloped hammerhead
47.25,-9.75,1,scalloped hammerhead
47.75,-9.75,1,scalloped hammerhead
48.25,-9.75,1,scalloped hammerhead
48.75,-9.75,1,scalloped hammerhead
49.25,-9.75,1,scalloped hammerhead
49.75,-9.75,1,scalloped hammerhead
50.25,-9.75,1,scalloped hammerhead
50.75,-9.75,1,scalloped hammerhead
51.25,-9.75,1,scalloped hammerhead
51.75,-9.75,1,scalloped hammerhead
52.25,-9.75,1,scalloped hammerhead
52.75,-9.75,1,scalloped hammerhead
53.25,-9.75,1,scalloped hammerhead
53.75,-9.75,1,scalloped hammerhead
39.75,-10.25,1,scalloped hammerhead
40.25,-10.25,1,scalloped hammerhead
40.75,-10.25,1,scalloped hammerhead
41.25,-10.25,1,scalloped hammerhead
41.75,-10.25,1,scalloped hammerhead
42.25,-10.25,1,scalloped hammerhead
42.75,-10.25,1,scalloped hammerhead
43.25,-10.25,1,scalloped hammerhead
43.75,-10.25,1,scalloped hammerhead
44.25,-10.25,1,scalloped hammerhead
44.75,-10.25,1,scalloped hammerhead
45.25,-10.25,1,scalloped hammerhead
45.75,-10.25,1,scalloped hammerhead
46.25,-10.25,1,scalloped hammerhead
46.75,-10.25,1,scalloped hammerhead
47.25,-10.25,1,scalloped hammerhead
47.75,-10.25,1,scalloped hammerhead
48.25,-10.25,1,scalloped hammerhead
48.75,-10.25,1,scalloped hammerhead
49.25,-10.25,1,scalloped hammerhead
49.75,-10.25,1,scalloped hammerhead
50.25,-10.25,1,scalloped hammerhead
50.75,-10.25,1,scalloped hammerhead
51.25,-10.25,1,scalloped hammerhead
51.75,-10.25,1,scalloped hammerhead
52.25,-10.25,1,scalloped hammerhead
52.75,-10.25,1,scalloped hammerhead
53.25,-10.25,0.9700000286102296,scalloped hammerhead
53.75,-10.25,0.9900000095367432,scalloped hammerhead
40.75,-10.75,1,scalloped hammerhead
41.25,-10.75,1,scalloped hammerhead
41.75,-10.75,1,scalloped hammerhead
42.25,-10.75,1,scalloped hammerhead
42.75,-10.75,1,scalloped hammerhead
43.25,-10.75,1,scalloped hammerhead
43.75,-10.75,1,scalloped hammerhead
44.25,-10.75,1,scalloped hammerhead
44.75,-10.75,1,scalloped hammerhead
45.25,-10.75,1,scalloped hammerhead
45.75,-10.75,1,scalloped hammerhead
46.25,-10.75,1,scalloped hammerhead
46.75,-10.75,1,scalloped hammerhead
47.25,-10.75,1,scalloped hammerhead
47.75,-10.75,1,scalloped hammerhead
48.25,-10.75,1,scalloped hammerhead
48.75,-10.75,1,scalloped hammerhead
49.25,-10.75,1,scalloped hammerhead
49.75,-10.75,1,scalloped hammerhead
50.25,-10.75,1,scalloped hammerhead
50.75,-10.75,1,scalloped hammerhead
51.25,-10.75,1,scalloped hammerhead
51.75,-10.75,1,scalloped hammerhead
52.25,-10.75,1,scalloped hammerhead
52.75,-10.75,0.9900000095367432,scalloped hammerhead
53.25,-10.75,0.9800000190734864,scalloped hammerhead
53.75,-10.75,0.9800000190734864,scalloped hammerhead
40.25,-11.25,1,scalloped hammerhead
40.75,-11.25,1,scalloped hammerhead
41.25,-11.25,1,scalloped hammerhead
41.75,-11.25,1,scalloped hammerhead
42.25,-11.25,1,scalloped hammerhead
42.75,-11.25,1,scalloped hammerhead
43.25,-11.25,1,scalloped hammerhead
43.75,-11.25,1,scalloped hammerhead
44.25,-11.25,1,scalloped hammerhead
44.75,-11.25,1,scalloped hammerhead
45.25,-11.25,1,scalloped hammerhead
45.75,-11.25,1,scalloped hammerhead
46.25,-11.25,1,scalloped hammerhead
46.75,-11.25,1,scalloped hammerhead
47.25,-11.25,1,scalloped hammerhead
47.75,-11.25,1,scalloped hammerhead
48.25,-11.25,1,scalloped hammerhead
48.75,-11.25,0.9800000190734864,scalloped hammerhead
49.25,-11.25,1,scalloped hammerhead
49.75,-11.25,1,scalloped hammerhead
50.25,-11.25,1,scalloped hammerhead
50.75,-11.25,1,scalloped hammerhead
51.25,-11.25,1,scalloped hammerhead
51.75,-11.25,1,scalloped hammerhead
52.25,-11.25,0.9800000190734864,scalloped hammerhead
52.75,-11.25,0.949999988079071,scalloped hammerhead
53.25,-11.25,0.9300000071525574,scalloped hammerhead
53.75,-11.25,0.9200000166893004,scalloped hammerhead
40.25,-11.75,1,scalloped hammerhead
40.75,-11.75,1,scalloped hammerhead
41.25,-11.75,1,scalloped hammerhead
41.75,-11.75,1,scalloped hammerhead
42.25,-11.75,1,scalloped hammerhead
42.75,-11.75,1,scalloped hammerhead
43.25,-11.75,1,scalloped hammerhead
43.75,-11.75,1,scalloped hammerhead
44.25,-11.75,1,scalloped hammerhead
44.75,-11.75,1,scalloped hammerhead
45.25,-11.75,1,scalloped hammerhead
45.75,-11.75,1,scalloped hammerhead
46.25,-11.75,1,scalloped hammerhead
46.75,-11.75,1,scalloped hammerhead
47.25,-11.75,1,scalloped hammerhead
47.75,-11.75,1,scalloped hammerhead
48.25,-11.75,1,scalloped hammerhead
48.75,-11.75,1,scalloped hammerhead
49.25,-11.75,1,scalloped hammerhead
49.75,-11.75,0.9900000095367432,scalloped hammerhead
50.25,-11.75,0.9900000095367432,scalloped hammerhead
50.75,-11.75,1,scalloped hammerhead
51.25,-11.75,0.9800000190734864,scalloped hammerhead
51.75,-11.75,0.9800000190734864,scalloped hammerhead
52.25,-11.75,0.9399999976158142,scalloped hammerhead
52.75,-11.75,0.8999999761581421,scalloped hammerhead
53.25,-11.75,0.8799999952316284,scalloped hammerhead
53.75,-11.75,0.8799999952316284,scalloped hammerhead
40.25,-12.25,1,scalloped hammerhead
40.75,-12.25,1,scalloped hammerhead
41.25,-12.25,1,scalloped hammerhead
41.75,-12.25,1,scalloped hammerhead
42.25,-12.25,1,scalloped hammerhead
42.75,-12.25,1,scalloped hammerhead
43.25,-12.25,1,scalloped hammerhead
43.75,-12.25,1,scalloped hammerhead
44.25,-12.25,1,scalloped hammerhead
44.75,-12.25,1,scalloped hammerhead
45.25,-12.25,1,scalloped hammerhead
45.75,-12.25,1,scalloped hammerhead
46.25,-12.25,1,scalloped hammerhead
46.75,-12.25,1,scalloped hammerhead
47.25,-12.25,1,scalloped hammerhead
47.75,-12.25,1,scalloped hammerhead
48.25,-12.25,1,scalloped hammerhead
48.75,-12.25,1,scalloped hammerhead
49.25,-12.25,1,scalloped hammerhead
49.75,-12.25,1,scalloped hammerhead
50.25,-12.25,1,scalloped hammerhead
50.75,-12.25,1,scalloped hammerhead
51.25,-12.25,1,scalloped hammerhead
51.75,-12.25,1,scalloped hammerhead
52.25,-12.25,1,scalloped hammerhead
52.75,-12.25,1,scalloped hammerhead
53.25,-12.25,0.8899999856948853,scalloped hammerhead
53.75,-12.25,0.7900000214576721,scalloped hammerhead
40.25,-12.75,1,scalloped hammerhead
40.75,-12.75,1,scalloped hammerhead
41.25,-12.75,1,scalloped hammerhead
41.75,-12.75,1,scalloped hammerhead
42.25,-12.75,1,scalloped hammerhead
42.75,-12.75,1,scalloped hammerhead
43.25,-12.75,1,scalloped hammerhead
43.75,-12.75,1,scalloped hammerhead
44.25,-12.75,1,scalloped hammerhead
44.75,-12.75,1,scalloped hammerhead
45.25,-12.75,1,scalloped hammerhead
45.75,-12.75,1,scalloped hammerhead
46.25,-12.75,1,scalloped hammerhead
46.75,-12.75,1,scalloped hammerhead
47.25,-12.75,1,scalloped hammerhead
47.75,-12.75,1,scalloped hammerhead
48.25,-12.75,1,scalloped hammerhead
48.75,-12.75,1,scalloped hammerhead
49.75,-12.75,1,scalloped hammerhead
50.25,-12.75,1,scalloped hammerhead
50.75,-12.75,1,scalloped hammerhead
51.25,-12.75,1,scalloped hammerhead
51.75,-12.75,1,scalloped hammerhead
52.25,-12.75,1,scalloped hammerhead
52.75,-12.75,1,scalloped hammerhead
53.25,-12.75,0.9300000071525574,scalloped hammerhead
53.75,-12.75,0.7799999713897705,scalloped hammerhead
40.75,-13.25,1,scalloped hammerhead
41.25,-13.25,1,scalloped hammerhead
41.75,-13.25,1,scalloped hammerhead
42.25,-13.25,1,scalloped hammerhead
42.75,-13.25,1,scalloped hammerhead
43.25,-13.25,1,scalloped hammerhead
43.75,-13.25,1,scalloped hammerhead
44.25,-13.25,1,scalloped hammerhead
44.75,-13.25,1,scalloped hammerhead
45.25,-13.25,1,scalloped hammerhead
45.75,-13.25,1,scalloped hammerhead
46.25,-13.25,1,scalloped hammerhead
46.75,-13.25,1,scalloped hammerhead
47.25,-13.25,1,scalloped hammerhead
47.75,-13.25,1,scalloped hammerhead
48.25,-13.25,1,scalloped hammerhead
48.75,-13.25,1,scalloped hammerhead
49.75,-13.25,1,scalloped hammerhead
50.25,-13.25,1,scalloped hammerhead
50.75,-13.25,1,scalloped hammerhead
51.25,-13.25,1,scalloped hammerhead
51.75,-13.25,1,scalloped hammerhead
52.25,-13.25,1,scalloped hammerhead
52.75,-13.25,1,scalloped hammerhead
53.25,-13.25,0.8999999761581421,scalloped hammerhead
53.75,-13.25,0.7599999904632568,scalloped hammerhead
40.75,-13.75,1,scalloped hammerhead
41.25,-13.75,1,scalloped hammerhead
41.75,-13.75,1,scalloped hammerhead
42.25,-13.75,1,scalloped hammerhead
42.75,-13.75,1,scalloped hammerhead
43.25,-13.75,1,scalloped hammerhead
43.75,-13.75,1,scalloped hammerhead
44.25,-13.75,1,scalloped hammerhead
44.75,-13.75,1,scalloped hammerhead
45.25,-13.75,1,scalloped hammerhead
45.75,-13.75,1,scalloped hammerhead
46.25,-13.75,1,scalloped hammerhead
46.75,-13.75,1,scalloped hammerhead
47.25,-13.75,1,scalloped hammerhead
47.75,-13.75,1,scalloped hammerhead
48.25,-13.75,1,scalloped hammerhead
50.25,-13.75,1,scalloped hammerhead
50.75,-13.75,1,scalloped hammerhead
51.25,-13.75,1,scalloped hammerhead
51.75,-13.75,1,scalloped hammerhead
52.25,-13.75,1,scalloped hammerhead
52.75,-13.75,1,scalloped hammerhead
53.25,-13.75,0.8399999737739563,scalloped hammerhead
53.75,-13.75,0.7099999785423279,scalloped hammerhead
40.75,-14.25,1,scalloped hammerhead
41.25,-14.25,1,scalloped hammerhead
41.75,-14.25,1,scalloped hammerhead
42.25,-14.25,1,scalloped hammerhead
42.75,-14.25,1,scalloped hammerhead
43.25,-14.25,1,scalloped hammerhead
43.75,-14.25,1,scalloped hammerhead
44.25,-14.25,1,scalloped hammerhead
44.75,-14.25,1,scalloped hammerhead
45.25,-14.25,1,scalloped hammerhead
45.75,-14.25,1,scalloped hammerhead
46.25,-14.25,1,scalloped hammerhead
46.75,-14.25,1,scalloped hammerhead
47.25,-14.25,1,scalloped hammerhead
47.75,-14.25,1,scalloped hammerhead
48.25,-14.25,1,scalloped hammerhead
50.25,-14.25,1,scalloped hammerhead
50.75,-14.25,1,scalloped hammerhead
51.25,-14.25,1,scalloped hammerhead
51.75,-14.25,1,scalloped hammerhead
52.25,-14.25,1,scalloped hammerhead
52.75,-14.25,1,scalloped hammerhead
53.25,-14.25,0.8299999833106995,scalloped hammerhead
53.75,-14.25,0.7099999785423279,scalloped hammerhead
40.75,-14.75,1,scalloped hammerhead
41.25,-14.75,1,scalloped hammerhead
41.75,-14.75,1,scalloped hammerhead
42.25,-14.75,1,scalloped hammerhead
42.75,-14.75,1,scalloped hammerhead
43.25,-14.75,1,scalloped hammerhead
43.75,-14.75,1,scalloped hammerhead
44.25,-14.75,1,scalloped hammerhead
44.75,-14.75,1,scalloped hammerhead
45.25,-14.75,1,scalloped hammerhead
45.75,-14.75,1,scalloped hammerhead
46.25,-14.75,1,scalloped hammerhead
46.75,-14.75,1,scalloped hammerhead
47.25,-14.75,1,scalloped hammerhead
47.75,-14.75,1,scalloped hammerhead
50.25,-14.75,1,scalloped hammerhead
50.75,-14.75,1,scalloped hammerhead
51.25,-14.75,1,scalloped hammerhead
51.75,-14.75,1,scalloped hammerhead
52.25,-14.75,1,scalloped hammerhead
52.75,-14.75,0.9700000286102296,scalloped hammerhead
53.25,-14.75,0.8100000023841858,scalloped hammerhead
53.75,-14.75,0.6800000071525574,scalloped hammerhead
40.75,-15.25,1,scalloped hammerhead
41.25,-15.25,1,scalloped hammerhead
41.75,-15.25,1,scalloped hammerhead
42.25,-15.25,1,scalloped hammerhead
42.75,-15.25,1,scalloped hammerhead
43.25,-15.25,1,scalloped hammerhead
43.75,-15.25,1,scalloped hammerhead
44.25,-15.25,1,scalloped hammerhead
44.75,-15.25,1,scalloped hammerhead
45.25,-15.25,1,scalloped hammerhead
45.75,-15.25,1,scalloped hammerhead
46.25,-15.25,1,scalloped hammerhead
46.75,-15.25,1,scalloped hammerhead
47.25,-15.25,1,scalloped hammerhead
47.75,-15.25,1,scalloped hammerhead
49.75,-15.25,1,scalloped hammerhead
50.25,-15.25,0.9399999976158142,scalloped hammerhead
50.75,-15.25,1,scalloped hammerhead
51.25,-15.25,1,scalloped hammerhead
51.75,-15.25,1,scalloped hammerhead
52.25,-15.25,1,scalloped hammerhead
52.75,-15.25,0.9800000190734864,scalloped hammerhead
53.25,-15.25,0.7699999809265137,scalloped hammerhead
53.75,-15.25,0.6499999761581421,scalloped hammerhead
40.25,-15.75,1,scalloped hammerhead
40.75,-15.75,1,scalloped hammerhead
41.25,-15.75,1,scalloped hammerhead
41.75,-15.75,1,scalloped hammerhead
42.25,-15.75,1,scalloped hammerhead
42.75,-15.75,1,scalloped hammerhead
43.25,-15.75,1,scalloped hammerhead
43.75,-15.75,1,scalloped hammerhead
44.25,-15.75,1,scalloped hammerhead
44.75,-15.75,1,scalloped hammerhead
45.25,-15.75,1,scalloped hammerhead
45.75,-15.75,0.8500000238418579,scalloped hammerhead
46.25,-15.75,0.9900000095367432,scalloped hammerhead
46.75,-15.75,1,scalloped hammerhead
47.25,-15.75,1,scalloped hammerhead
49.75,-15.75,1,scalloped hammerhead
50.25,-15.75,0.8700000047683716,scalloped hammerhead
50.75,-15.75,1,scalloped hammerhead
51.25,-15.75,1,scalloped hammerhead
51.75,-15.75,1,scalloped hammerhead
52.25,-15.75,1,scalloped hammerhead
52.75,-15.75,0.8799999952316284,scalloped hammerhead
53.25,-15.75,0.7200000286102295,scalloped hammerhead
53.75,-15.75,0.5899999737739563,scalloped hammerhead
39.75,-16.25,1,scalloped hammerhead
40.25,-16.25,1,scalloped hammerhead
40.75,-16.25,1,scalloped hammerhead
41.25,-16.25,1,scalloped hammerhead
41.75,-16.25,1,scalloped hammerhead
42.25,-16.25,1,scalloped hammerhead
42.75,-16.25,1,scalloped hammerhead
43.25,-16.25,1,scalloped hammerhead
43.75,-16.25,1,scalloped hammerhead
44.25,-16.25,0.8100000023841858,scalloped hammerhead
44.75,-16.25,1,scalloped hammerhead
45.25,-16.25,0.9800000190734864,scalloped hammerhead
45.75,-16.25,0.9399999976158142,scalloped hammerhead
49.75,-16.25,1,scalloped hammerhead
50.25,-16.25,0.3700000047683716,scalloped hammerhead
50.75,-16.25,1,scalloped hammerhead
51.25,-16.25,1,scalloped hammerhead
51.75,-16.25,1,scalloped hammerhead
52.25,-16.25,0.9700000286102296,scalloped hammerhead
52.75,-16.25,0.7900000214576721,scalloped hammerhead
53.25,-16.25,0.6399999856948853,scalloped hammerhead
53.75,-16.25,0.5600000023841858,scalloped hammerhead
39.25,-16.75,1,scalloped hammerhead
39.75,-16.75,1,scalloped hammerhead
40.25,-16.75,1,scalloped hammerhead
40.75,-16.75,1,scalloped hammerhead
41.25,-16.75,1,scalloped hammerhead
41.75,-16.75,1,scalloped hammerhead
42.25,-16.75,1,scalloped hammerhead
42.75,-16.75,1,scalloped hammerhead
43.25,-16.75,1,scalloped hammerhead
43.75,-16.75,1,scalloped hammerhead
44.25,-16.75,1,scalloped hammerhead
49.75,-16.75,1,scalloped hammerhead
50.25,-16.75,0.38999998569488525,scalloped hammerhead
50.75,-16.75,1,scalloped hammerhead
51.25,-16.75,1,scalloped hammerhead
51.75,-16.75,1,scalloped hammerhead
52.25,-16.75,0.9399999976158142,scalloped hammerhead
52.75,-16.75,0.7799999713897705,scalloped hammerhead
53.25,-16.75,0.6299999952316284,scalloped hammerhead
53.75,-16.75,0.5299999713897705,scalloped hammerhead
37.75,-17.25,0.9800000190734864,scalloped hammerhead
38.25,-17.25,1,scalloped hammerhead
38.75,-17.25,1,scalloped hammerhead
39.25,-17.25,1,scalloped hammerhead
39.75,-17.25,1,scalloped hammerhead
40.25,-17.25,1,scalloped hammerhead
40.75,-17.25,1,scalloped hammerhead
41.25,-17.25,1,scalloped hammerhead
41.75,-17.25,1,scalloped hammerhead
42.25,-17.25,1,scalloped hammerhead
42.75,-17.25,1,scalloped hammerhead
43.25,-17.25,1,scalloped hammerhead
43.75,-17.25,1,scalloped hammerhead
44.25,-17.25,1,scalloped hammerhead
49.25,-17.25,1,scalloped hammerhead
49.75,-17.25,1,scalloped hammerhead
50.25,-17.25,1,scalloped hammerhead
50.75,-17.25,1,scalloped hammerhead
51.25,-17.25,1,scalloped hammerhead
51.75,-17.25,1,scalloped hammerhead
52.25,-17.25,0.9100000262260436,scalloped hammerhead
52.75,-17.25,0.7900000214576721,scalloped hammerhead
53.25,-17.25,0.6200000047683716,scalloped hammerhead
53.75,-17.25,0.5299999713897705,scalloped hammerhead
36.75,-17.75,0.9399999976158142,scalloped hammerhead
37.25,-17.75,0.959999978542328,scalloped hammerhead
37.75,-17.75,1,scalloped hammerhead
38.25,-17.75,1,scalloped hammerhead
38.75,-17.75,1,scalloped hammerhead
39.25,-17.75,1,scalloped hammerhead
39.75,-17.75,1,scalloped hammerhead
40.25,-17.75,1,scalloped hammerhead
40.75,-17.75,1,scalloped hammerhead
41.25,-17.75,1,scalloped hammerhead
41.75,-17.75,1,scalloped hammerhead
42.25,-17.75,1,scalloped hammerhead
42.75,-17.75,1,scalloped hammerhead
43.25,-17.75,1,scalloped hammerhead
43.75,-17.75,0.9700000286102296,scalloped hammerhead
44.25,-17.75,0.9900000095367432,scalloped hammerhead
49.25,-17.75,1,scalloped hammerhead
49.75,-17.75,1,scalloped hammerhead
50.25,-17.75,1,scalloped hammerhead
50.75,-17.75,1,scalloped hammerhead
51.25,-17.75,1,scalloped hammerhead
51.75,-17.75,0.9800000190734864,scalloped hammerhead
52.25,-17.75,0.9200000166893004,scalloped hammerhead
52.75,-17.75,0.7799999713897705,scalloped hammerhead
53.25,-17.75,0.5899999737739563,scalloped hammerhead
53.75,-17.75,0.5199999809265137,scalloped hammerhead
36.75,-18.25,0.7900000214576721,scalloped hammerhead
37.25,-18.25,1,scalloped hammerhead
37.75,-18.25,1,scalloped hammerhead
38.25,-18.25,1,scalloped hammerhead
